path_a,path_b,label
raw_datasets_terracepacels/siamese_terrace_13/IMG20260423174800.jpg,raw_datasets_terracepacels/siamese_terrace_13/IMG20260423174816.jpg,1
raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111501.jpg,raw_datasets_terracepacels/siamese_terrace_30/IMG20260423181004.jpg,0
raw_datasets_terracepacels/siamese_terrace_11/IMG20260423174033.jpg,raw_datasets_terracepacels/siamese_terrace_48/IMG20260424102321.jpg,0
raw_datasets_terracepacels/siamese_terrace_41/IMG20260424101327.jpg,raw_datasets_terracepacels/siamese_terrace_41/IMG20260424101349.jpg,1
raw_datasets_terracepacels/siamese_terrace_45/IMG20260424102013.jpg,raw_datasets_terracepacels/siamese_terrace_45/IMG20260424102033.jpg,1
raw_datasets_terracepacels/siamese_terrace_5/IMG20260423172959.jpg,raw_datasets_terracepacels/siamese_terrace_5/IMG20260423173007.jpg,1
raw_datasets_terracepacels/siamese_terrace_21/IMG20260423175625.jpg,raw_datasets_terracepacels/siamese_terrace_21/IMG20260423175650.jpg,1
raw_datasets_terracepacels/siamese_terrace_11/IMG20260423174023.jpg,raw_datasets_terracepacels/siamese_terrace_12/IMG20260423174717.jpg,0
raw_datasets_terracepacels/siamese_terrace_82/IMG20260424111526.jpg,raw_datasets_terracepacels/siamese_terrace_82/IMG20260424111536.jpg,1
raw_datasets_terracepacels/siamese_terrace_12/IMG20260423174717.jpg,raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175314.jpg,0
raw_datasets_terracepacels/siamese_terrace_29/IMG20260423180912.jpg,raw_datasets_terracepacels/siamese_terrace_29/IMG20260423180923.jpg,1
raw_datasets_terracepacels/siamese_terrace_39/IMG20260424101154.jpg,raw_datasets_terracepacels/siamese_terrace_24/IMG20260423175844.jpg,0
raw_datasets_terracepacels/siamese_terrace_79/IMG20260424111321.jpg,raw_datasets_terracepacels/siamese_terrace_79/IMG20260424111327.jpg,1
raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101831.jpg,raw_datasets_terracepacels/siamese_terrace_23/IMG20260423175820.jpg,0
raw_datasets_terracepacels/siamese_terrace_36/IMG20260423181602.jpg,raw_datasets_terracepacels/siamese_terrace_36/IMG20260423181617.jpg,1
raw_datasets_terracepacels/siamese_terrace_56/IMG20260424103736.jpg,raw_datasets_terracepacels/siamese_terrace_56/IMG20260424103747.jpg,1
raw_datasets_terracepacels/siamese_terrace_67/IMG20260424105936.jpg,raw_datasets_terracepacels/siamese_terrace_67/IMG20260424105942.jpg,1
raw_datasets_terracepacels/siamese_terrace_4/IMG20260423172852.jpg,raw_datasets_terracepacels/siamese_terrace_4/IMG20260423172911.jpg,1
raw_datasets_terracepacels/siamese_terrace_40/IMG20260424101245.jpg,raw_datasets_terracepacels/siamese_terrace_13/IMG20260423174812.jpg,0
raw_datasets_terracepacels/siamese_terrace_19/IMG20260423175419.jpg,raw_datasets_terracepacels/siamese_terrace_19/IMG20260423175427.jpg,1
raw_datasets_terracepacels/siamese_terrace_9/IMG20260423173727.jpg,raw_datasets_terracepacels/siamese_terrace_9/IMG20260423173738.jpg,1
raw_datasets_terracepacels/siamese_terrace_24/IMG20260423175829.jpg,raw_datasets_terracepacels/siamese_terrace_95/IMG20260424113341.jpg,0
raw_datasets_terracepacels/siamese_terrace_84/IMG20260424112456.jpg,raw_datasets_terracepacels/siamese_terrace_79/IMG20260424111327.jpg,0
raw_datasets_terracepacels/siamese_terrace_84/IMG20260424112449.jpg,raw_datasets_terracepacels/siamese_terrace_84/IMG20260424112502.jpg,1
raw_datasets_terracepacels/siamese_terrace_26/IMG20260423180011.jpg,raw_datasets_terracepacels/siamese_terrace_26/IMG20260423180027.jpg,1
raw_datasets_terracepacels/siamese_terrace_19/IMG20260423175427.jpg,raw_datasets_terracepacels/siamese_terrace_95/IMG20260424113352.jpg,0
raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111437.jpg,raw_datasets_terracepacels/siamese_terrace_42/IMG20260424101606.jpg,0
raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101815.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111501.jpg,0
raw_datasets_terracepacels/siamese_terrace_83/IMG20260424112424.jpg,raw_datasets_terracepacels/siamese_terrace_49/IMG20260424102450.jpg,0
raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181345.jpg,raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181349.jpg,1
raw_datasets_terracepacels/siamese_terrace_92/IMG20260424113150.jpg,raw_datasets_terracepacels/siamese_terrace_39/IMG20260424101203.jpg,0
raw_datasets_terracepacels/siamese_terrace_65/IMG20260424105706.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111501.jpg,0
raw_datasets_terracepacels/siamese_terrace_65/IMG20260424105659.jpg,raw_datasets_terracepacels/siamese_terrace_65/IMG20260424105712.jpg,1
raw_datasets_terracepacels/siamese_terrace_80/IMG20260424111406.jpg,raw_datasets_terracepacels/siamese_terrace_80/IMG20260424111414.jpg,1
raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175258.jpg,raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175319.jpg,1
raw_datasets_terracepacels/siamese_terrace_24/IMG20260423175844.jpg,raw_datasets_terracepacels/siamese_terrace_24/IMG20260423175852.jpg,1
raw_datasets_terracepacels/siamese_terrace_12/IMG20260423174707.jpg,raw_datasets_terracepacels/siamese_terrace_73/IMG20260424110801.jpg,0
raw_datasets_terracepacels/siamese_terrace_52/IMG20260424103008.jpg,raw_datasets_terracepacels/siamese_terrace_21/IMG20260423175643.jpg,0
raw_datasets_terracepacels/siamese_terrace_8/IMG20260423173622.jpg,raw_datasets_terracepacels/siamese_terrace_8/IMG20260423173634.jpg,1
raw_datasets_terracepacels/siamese_terrace_52/IMG20260424103001.jpg,raw_datasets_terracepacels/siamese_terrace_55/IMG20260424103602.jpg,0
raw_datasets_terracepacels/siamese_terrace_83/IMG20260424112417.jpg,raw_datasets_terracepacels/siamese_terrace_43/IMG20260424101706.jpg,0
raw_datasets_terracepacels/siamese_terrace_10/IMG20260423173821.jpg,raw_datasets_terracepacels/siamese_terrace_10/IMG20260423173834.jpg,1
raw_datasets_terracepacels/siamese_terrace_90/IMG20260424113028.jpg,raw_datasets_terracepacels/siamese_terrace_92/IMG20260424113150.jpg,0
raw_datasets_terracepacels/siamese_terrace_87/IMG20260424112753.jpg,raw_datasets_terracepacels/siamese_terrace_87/IMG20260424112819.jpg,1
raw_datasets_terracepacels/siamese_terrace_95/IMG20260424113341.jpg,raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105620.jpg,0
raw_datasets_terracepacels/siamese_terrace_45/IMG20260424102013.jpg,raw_datasets_terracepacels/siamese_terrace_39/IMG20260424101213.jpg,0
raw_datasets_terracepacels/siamese_terrace_39/IMG20260424101146.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111442.jpg,0
raw_datasets_terracepacels/siamese_terrace_57/IMG20260424103932.jpg,raw_datasets_terracepacels/siamese_terrace_57/IMG20260424103938.jpg,1
raw_datasets_terracepacels/siamese_terrace_14/IMG20260423174908.jpg,raw_datasets_terracepacels/siamese_terrace_8/IMG20260423173641.jpg,0
raw_datasets_terracepacels/siamese_terrace_74/IMG20260424110838.jpg,raw_datasets_terracepacels/siamese_terrace_74/IMG20260424110850.jpg,1
raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111430.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111442.jpg,1
raw_datasets_terracepacels/siamese_terrace_42/IMG20260424101537.jpg,raw_datasets_terracepacels/siamese_terrace_42/IMG20260424101557.jpg,1
raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101827.jpg,raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101831.jpg,1
raw_datasets_terracepacels/siamese_terrace_57/IMG20260424104009.jpg,raw_datasets_terracepacels/siamese_terrace_7/IMG20260423173206.jpg,0
raw_datasets_terracepacels/siamese_terrace_21/IMG20260423175632.jpg,raw_datasets_terracepacels/siamese_terrace_38/IMG20260424101043.jpg,0
raw_datasets_terracepacels/siamese_terrace_37/IMG20260424101003.jpg,raw_datasets_terracepacels/siamese_terrace_4/IMG20260423172843.jpg,0
raw_datasets_terracepacels/siamese_terrace_89/IMG20260424112927.jpg,raw_datasets_terracepacels/siamese_terrace_32/IMG20260423181159.jpg,0
raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112835.jpg,raw_datasets_terracepacels/siamese_terrace_59/IMG20260424104308.jpg,0
raw_datasets_terracepacels/siamese_terrace_43/IMG20260424101720.jpg,raw_datasets_terracepacels/siamese_terrace_43/IMG20260424101744.jpg,1
raw_datasets_terracepacels/siamese_terrace_42/IMG20260424101549.jpg,raw_datasets_terracepacels/siamese_terrace_42/IMG20260424101611.jpg,1
raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105605.jpg,raw_datasets_terracepacels/siamese_terrace_15/IMG20260423175031.jpg,0
raw_datasets_terracepacels/siamese_terrace_80/IMG20260424111347.jpg,raw_datasets_terracepacels/siamese_terrace_23/IMG20260423175814.jpg,0
raw_datasets_terracepacels/siamese_terrace_84/IMG20260424112456.jpg,raw_datasets_terracepacels/siamese_terrace_77/IMG20260424111144.jpg,0
raw_datasets_terracepacels/siamese_terrace_29/IMG20260423180923.jpg,raw_datasets_terracepacels/siamese_terrace_29/IMG20260423180930.jpg,1
raw_datasets_terracepacels/siamese_terrace_59/IMG20260424104303.jpg,raw_datasets_terracepacels/siamese_terrace_59/IMG20260424104318.jpg,1
raw_datasets_terracepacels/siamese_terrace_28/IMG20260423180419.jpg,raw_datasets_terracepacels/siamese_terrace_49/IMG20260424102443.jpg,0
raw_datasets_terracepacels/siamese_terrace_89/IMG20260424112920.jpg,raw_datasets_terracepacels/siamese_terrace_89/IMG20260424112927.jpg,1
raw_datasets_terracepacels/siamese_terrace_85/IMG20260424112536.jpg,raw_datasets_terracepacels/siamese_terrace_85/IMG20260424112547.jpg,1
raw_datasets_terracepacels/siamese_terrace_67/IMG20260424105922.jpg,raw_datasets_terracepacels/siamese_terrace_67/IMG20260424105927.jpg,1
raw_datasets_terracepacels/siamese_terrace_59/IMG20260424104255.jpg,raw_datasets_terracepacels/siamese_terrace_59/IMG20260424104303.jpg,1
raw_datasets_terracepacels/siamese_terrace_6/IMG20260423173109.jpg,raw_datasets_terracepacels/siamese_terrace_6/IMG20260423173121.jpg,1
raw_datasets_terracepacels/siamese_terrace_83/IMG20260424112417.jpg,raw_datasets_terracepacels/siamese_terrace_95/IMG20260424113327.jpg,0
raw_datasets_terracepacels/siamese_terrace_90/IMG20260424113017.jpg,raw_datasets_terracepacels/siamese_terrace_90/IMG20260424113028.jpg,1
raw_datasets_terracepacels/siamese_terrace_28/IMG20260423180403.jpg,raw_datasets_terracepacels/siamese_terrace_28/IMG20260423180439.jpg,1
raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101827.jpg,raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101844.jpg,1
raw_datasets_terracepacels/siamese_terrace_85/IMG20260424112542.jpg,raw_datasets_terracepacels/siamese_terrace_85/IMG20260424112604.jpg,1
raw_datasets_terracepacels/siamese_terrace_12/IMG20260423174717.jpg,raw_datasets_terracepacels/siamese_terrace_12/IMG20260423174726.jpg,1
raw_datasets_terracepacels/siamese_terrace_90/IMG20260424113000.jpg,raw_datasets_terracepacels/siamese_terrace_8/IMG20260423173634.jpg,0
raw_datasets_terracepacels/siamese_terrace_46/IMG20260424102123.jpg,raw_datasets_terracepacels/siamese_terrace_31/IMG20260423181051.jpg,0
raw_datasets_terracepacels/siamese_terrace_5/IMG20260423172945.jpg,raw_datasets_terracepacels/siamese_terrace_5/IMG20260423173012.jpg,1
raw_datasets_terracepacels/siamese_terrace_12/IMG20260423174726.jpg,raw_datasets_terracepacels/siamese_terrace_20/IMG20260423175445.jpg,0
raw_datasets_terracepacels/siamese_terrace_31/IMG20260423181051.jpg,raw_datasets_terracepacels/siamese_terrace_30/IMG20260423180955.jpg,0
raw_datasets_terracepacels/siamese_terrace_77/IMG20260424111120.jpg,raw_datasets_terracepacels/siamese_terrace_41/IMG20260424101342.jpg,0
raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175319.jpg,raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175326.jpg,1
raw_datasets_terracepacels/siamese_terrace_29/IMG20260423180917.jpg,raw_datasets_terracepacels/siamese_terrace_29/IMG20260423180936.jpg,1
raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181329.jpg,raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181349.jpg,1
raw_datasets_terracepacels/siamese_terrace_92/IMG20260424113150.jpg,raw_datasets_terracepacels/siamese_terrace_92/IMG20260424113153.jpg,1
raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101844.jpg,raw_datasets_terracepacels/siamese_terrace_12/IMG20260423174717.jpg,0
raw_datasets_terracepacels/siamese_terrace_51/IMG20260424102919.jpg,raw_datasets_terracepacels/siamese_terrace_11/IMG20260423174013.jpg,0
raw_datasets_terracepacels/siamese_terrace_8/IMG20260423173641.jpg,raw_datasets_terracepacels/siamese_terrace_39/IMG20260424101213.jpg,0
raw_datasets_terracepacels/siamese_terrace_7/IMG20260423173206.jpg,raw_datasets_terracepacels/siamese_terrace_7/IMG20260423173214.jpg,1
raw_datasets_terracepacels/siamese_terrace_47/IMG20260424102154.jpg,raw_datasets_terracepacels/siamese_terrace_93/IMG20260424113227.jpg,0
raw_datasets_terracepacels/siamese_terrace_93/IMG20260424113234.jpg,raw_datasets_terracepacels/siamese_terrace_53/IMG20260424103049.jpg,0
raw_datasets_terracepacels/siamese_terrace_36/IMG20260423181602.jpg,raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112847.jpg,0
raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105557.jpg,raw_datasets_terracepacels/siamese_terrace_14/IMG20260423174924.jpg,0
raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111442.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111501.jpg,1
raw_datasets_terracepacels/siamese_terrace_91/IMG20260424113108.jpg,raw_datasets_terracepacels/siamese_terrace_91/IMG20260424113112.jpg,1
raw_datasets_terracepacels/siamese_terrace_41/IMG20260424101357.jpg,raw_datasets_terracepacels/siamese_terrace_18/IMG20260423175402.jpg,0
raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181329.jpg,raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181345.jpg,1
raw_datasets_terracepacels/siamese_terrace_67/IMG20260424105911.jpg,raw_datasets_terracepacels/siamese_terrace_10/IMG20260423173827.jpg,0
raw_datasets_terracepacels/siamese_terrace_47/IMG20260424102210.jpg,raw_datasets_terracepacels/siamese_terrace_47/IMG20260424102216.jpg,1
raw_datasets_terracepacels/siamese_terrace_54/IMG20260424103330.jpg,raw_datasets_terracepacels/siamese_terrace_54/IMG20260424103344.jpg,1
raw_datasets_terracepacels/siamese_terrace_53/IMG20260424103106.jpg,raw_datasets_terracepacels/siamese_terrace_69/IMG20260424110152.jpg,0
raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112842.jpg,raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112847.jpg,1
raw_datasets_terracepacels/siamese_terrace_38/IMG20260424101037.jpg,raw_datasets_terracepacels/siamese_terrace_38/IMG20260424101043.jpg,1
raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105605.jpg,raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105620.jpg,1
raw_datasets_terracepacels/siamese_terrace_49/IMG20260424102443.jpg,raw_datasets_terracepacels/siamese_terrace_31/IMG20260423181058.jpg,0
raw_datasets_terracepacels/siamese_terrace_11/IMG20260423174013.jpg,raw_datasets_terracepacels/siamese_terrace_84/IMG20260424112456.jpg,0
raw_datasets_terracepacels/siamese_terrace_20/IMG20260423175454.jpg,raw_datasets_terracepacels/siamese_terrace_36/IMG20260423181555.jpg,0
raw_datasets_terracepacels/siamese_terrace_84/IMG20260424112502.jpg,raw_datasets_terracepacels/siamese_terrace_36/IMG20260423181617.jpg,0
raw_datasets_terracepacels/siamese_terrace_54/IMG20260424103344.jpg,raw_datasets_terracepacels/siamese_terrace_80/IMG20260424111406.jpg,0
raw_datasets_terracepacels/siamese_terrace_24/IMG20260423175829.jpg,raw_datasets_terracepacels/siamese_terrace_65/IMG20260424105706.jpg,0
raw_datasets_terracepacels/siamese_terrace_15/IMG20260423175006.jpg,raw_datasets_terracepacels/siamese_terrace_85/IMG20260424112547.jpg,0
raw_datasets_terracepacels/siamese_terrace_25/IMG20260423175926.jpg,raw_datasets_terracepacels/siamese_terrace_25/IMG20260423175944.jpg,1
raw_datasets_terracepacels/siamese_terrace_69/IMG20260424110126.jpg,raw_datasets_terracepacels/siamese_terrace_69/IMG20260424110159.jpg,1
raw_datasets_terracepacels/siamese_terrace_86/IMG20260424112702.jpg,raw_datasets_terracepacels/siamese_terrace_56/IMG20260424103727.jpg,0
raw_datasets_terracepacels/siamese_terrace_73/IMG20260424110745.jpg,raw_datasets_terracepacels/siamese_terrace_73/IMG20260424110751.jpg,1
raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105605.jpg,raw_datasets_terracepacels/siamese_terrace_13/IMG20260423174816.jpg,0
raw_datasets_terracepacels/siamese_terrace_57/IMG20260424103926.jpg,raw_datasets_terracepacels/siamese_terrace_57/IMG20260424103932.jpg,1
raw_datasets_terracepacels/siamese_terrace_39/IMG20260424101132.jpg,raw_datasets_terracepacels/siamese_terrace_28/IMG20260423180419.jpg,0
raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112828.jpg,raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112853.jpg,1
raw_datasets_terracepacels/siamese_terrace_15/IMG20260423175016.jpg,raw_datasets_terracepacels/siamese_terrace_15/IMG20260423175038.jpg,1
raw_datasets_terracepacels/siamese_terrace_94/IMG20260424113307.jpg,raw_datasets_terracepacels/siamese_terrace_94/IMG20260424113311.jpg,1
raw_datasets_terracepacels/siamese_terrace_53/IMG20260424103049.jpg,raw_datasets_terracepacels/siamese_terrace_93/IMG20260424113217.jpg,0
raw_datasets_terracepacels/siamese_terrace_40/IMG20260424101227.jpg,raw_datasets_terracepacels/siamese_terrace_40/IMG20260424101245.jpg,1
raw_datasets_terracepacels/siamese_terrace_69/IMG20260424110159.jpg,raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181336.jpg,0
raw_datasets_terracepacels/siamese_terrace_58/IMG20260424104154.jpg,raw_datasets_terracepacels/siamese_terrace_57/IMG20260424104009.jpg,0
raw_datasets_terracepacels/siamese_terrace_32/IMG20260423181213.jpg,raw_datasets_terracepacels/siamese_terrace_20/IMG20260423175500.jpg,0
raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105612.jpg,raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175326.jpg,0
raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101815.jpg,raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101844.jpg,1
raw_datasets_terracepacels/siamese_terrace_69/IMG20260424110152.jpg,raw_datasets_terracepacels/siamese_terrace_69/IMG20260424110203.jpg,1
raw_datasets_terracepacels/siamese_terrace_35/IMG20260423181459.jpg,raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101821.jpg,0
raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101821.jpg,raw_datasets_terracepacels/siamese_terrace_44/IMG20260424101844.jpg,1
raw_datasets_terracepacels/siamese_terrace_85/IMG20260424112536.jpg,raw_datasets_terracepacels/siamese_terrace_85/IMG20260424112556.jpg,1
raw_datasets_terracepacels/siamese_terrace_15/IMG20260423175006.jpg,raw_datasets_terracepacels/siamese_terrace_15/IMG20260423175026.jpg,1
raw_datasets_terracepacels/siamese_terrace_20/IMG20260423175454.jpg,raw_datasets_terracepacels/siamese_terrace_20/IMG20260423175500.jpg,1
raw_datasets_terracepacels/siamese_terrace_45/IMG20260424102024.jpg,raw_datasets_terracepacels/siamese_terrace_4/IMG20260423172911.jpg,0
raw_datasets_terracepacels/siamese_terrace_75/IMG20260424110947.jpg,raw_datasets_terracepacels/siamese_terrace_75/IMG20260424110952.jpg,1
raw_datasets_terracepacels/siamese_terrace_84/IMG20260424112456.jpg,raw_datasets_terracepacels/siamese_terrace_94/IMG20260424113307.jpg,0
raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111442.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111453.jpg,1
raw_datasets_terracepacels/siamese_terrace_4/IMG20260423172859.jpg,raw_datasets_terracepacels/siamese_terrace_8/IMG20260423173628.jpg,0
raw_datasets_terracepacels/siamese_terrace_9/IMG20260423173738.jpg,raw_datasets_terracepacels/siamese_terrace_35/IMG20260423181459.jpg,0
raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175326.jpg,raw_datasets_terracepacels/siamese_terrace_54/IMG20260424103337.jpg,0
raw_datasets_terracepacels/siamese_terrace_47/IMG20260424102154.jpg,raw_datasets_terracepacels/siamese_terrace_5/IMG20260423172959.jpg,0
raw_datasets_terracepacels/siamese_terrace_87/IMG20260424112802.jpg,raw_datasets_terracepacels/siamese_terrace_87/IMG20260424112806.jpg,1
raw_datasets_terracepacels/siamese_terrace_79/IMG20260424111342.jpg,raw_datasets_terracepacels/siamese_terrace_31/IMG20260423181051.jpg,0
raw_datasets_terracepacels/siamese_terrace_7/IMG20260423173227.jpg,raw_datasets_terracepacels/siamese_terrace_49/IMG20260424102458.jpg,0
raw_datasets_terracepacels/siamese_terrace_32/IMG20260423181203.jpg,raw_datasets_terracepacels/siamese_terrace_10/IMG20260423173810.jpg,0
raw_datasets_terracepacels/siamese_terrace_55/IMG20260424103548.jpg,raw_datasets_terracepacels/siamese_terrace_75/IMG20260424110938.jpg,0
raw_datasets_terracepacels/siamese_terrace_38/IMG20260424101043.jpg,raw_datasets_terracepacels/siamese_terrace_75/IMG20260424111001.jpg,0
raw_datasets_terracepacels/siamese_terrace_18/IMG20260423175349.jpg,raw_datasets_terracepacels/siamese_terrace_59/IMG20260424104308.jpg,0
raw_datasets_terracepacels/siamese_terrace_83/IMG20260424112358.jpg,raw_datasets_terracepacels/siamese_terrace_83/IMG20260424112417.jpg,1
raw_datasets_terracepacels/siamese_terrace_47/IMG20260424102203.jpg,raw_datasets_terracepacels/siamese_terrace_47/IMG20260424102210.jpg,1
raw_datasets_terracepacels/siamese_terrace_40/IMG20260424101245.jpg,raw_datasets_terracepacels/siamese_terrace_55/IMG20260424103533.jpg,0
raw_datasets_terracepacels/siamese_terrace_80/IMG20260424111414.jpg,raw_datasets_terracepacels/siamese_terrace_58/IMG20260424104148.jpg,0
raw_datasets_terracepacels/siamese_terrace_45/IMG20260424102050.jpg,raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105625.jpg,0
raw_datasets_terracepacels/siamese_terrace_94/IMG20260424113253.jpg,raw_datasets_terracepacels/siamese_terrace_10/IMG20260423173810.jpg,0
raw_datasets_terracepacels/siamese_terrace_25/IMG20260423175926.jpg,raw_datasets_terracepacels/siamese_terrace_25/IMG20260423175935.jpg,1
raw_datasets_terracepacels/siamese_terrace_45/IMG20260424102013.jpg,raw_datasets_terracepacels/siamese_terrace_45/IMG20260424102043.jpg,1
raw_datasets_terracepacels/siamese_terrace_14/IMG20260423174856.jpg,raw_datasets_terracepacels/siamese_terrace_14/IMG20260423174924.jpg,1
raw_datasets_terracepacels/siamese_terrace_93/IMG20260424113210.jpg,raw_datasets_terracepacels/siamese_terrace_5/IMG20260423173007.jpg,0
raw_datasets_terracepacels/siamese_terrace_23/IMG20260423175757.jpg,raw_datasets_terracepacels/siamese_terrace_23/IMG20260423175804.jpg,1
raw_datasets_terracepacels/siamese_terrace_6/IMG20260423173113.jpg,raw_datasets_terracepacels/siamese_terrace_25/IMG20260423175935.jpg,0
raw_datasets_terracepacels/siamese_terrace_59/IMG20260424104303.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111442.jpg,0
raw_datasets_terracepacels/siamese_terrace_93/IMG20260424113210.jpg,raw_datasets_terracepacels/siamese_terrace_93/IMG20260424113222.jpg,1
raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175258.jpg,raw_datasets_terracepacels/siamese_terrace_17/IMG20260423175326.jpg,1
raw_datasets_terracepacels/siamese_terrace_55/IMG20260424103541.jpg,raw_datasets_terracepacels/siamese_terrace_55/IMG20260424103548.jpg,1
raw_datasets_terracepacels/siamese_terrace_18/IMG20260423175349.jpg,raw_datasets_terracepacels/siamese_terrace_83/IMG20260424112424.jpg,0
raw_datasets_terracepacels/siamese_terrace_77/IMG20260424111132.jpg,raw_datasets_terracepacels/siamese_terrace_79/IMG20260424111332.jpg,0
raw_datasets_terracepacels/siamese_terrace_4/IMG20260423172852.jpg,raw_datasets_terracepacels/siamese_terrace_18/IMG20260423175358.jpg,0
raw_datasets_terracepacels/siamese_terrace_18/IMG20260423175349.jpg,raw_datasets_terracepacels/siamese_terrace_79/IMG20260424111327.jpg,0
raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112828.jpg,raw_datasets_terracepacels/siamese_terrace_7/IMG20260423173206.jpg,0
raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105620.jpg,raw_datasets_terracepacels/siamese_terrace_23/IMG20260423175757.jpg,0
raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181341.jpg,raw_datasets_terracepacels/siamese_terrace_33/IMG20260423181349.jpg,1
raw_datasets_terracepacels/siamese_terrace_58/IMG20260424104148.jpg,raw_datasets_terracepacels/siamese_terrace_25/IMG20260423175935.jpg,0
raw_datasets_terracepacels/siamese_terrace_67/IMG20260424105936.jpg,raw_datasets_terracepacels/siamese_terrace_1/IMG20260423172324.jpg,0
raw_datasets_terracepacels/siamese_terrace_5/IMG20260423172959.jpg,raw_datasets_terracepacels/siamese_terrace_88/IMG20260424112828.jpg,0
raw_datasets_terracepacels/siamese_terrace_83/IMG20260424112424.jpg,raw_datasets_terracepacels/siamese_terrace_9/IMG20260423173730.jpg,0
raw_datasets_terracepacels/siamese_terrace_11/IMG20260423174028.jpg,raw_datasets_terracepacels/siamese_terrace_11/IMG20260423174033.jpg,1
raw_datasets_terracepacels/siamese_terrace_89/IMG20260424112933.jpg,raw_datasets_terracepacels/siamese_terrace_64/IMG20260424105557.jpg,0
raw_datasets_terracepacels/siamese_terrace_41/IMG20260424101342.jpg,raw_datasets_terracepacels/siamese_terrace_35/IMG20260423181459.jpg,0
raw_datasets_terracepacels/siamese_terrace_75/IMG20260424110930.jpg,raw_datasets_terracepacels/siamese_terrace_75/IMG20260424110952.jpg,1
raw_datasets_terracepacels/siamese_terrace_35/IMG20260423181516.jpg,raw_datasets_terracepacels/siamese_terrace_81/IMG20260424111442.jpg,0
raw_datasets_terracepacels/siamese_terrace_1/IMG20260423172343.jpg,raw_datasets_terracepacels/siamese_terrace_57/IMG20260424104009.jpg,0
raw_datasets_terracepacels/siamese_terrace_74/IMG20260424110850.jpg,raw_datasets_terracepacels/siamese_terrace_74/IMG20260424110853.jpg,1
raw_datasets_terracepacels/siamese_terrace_47/IMG20260424102216.jpg,raw_datasets_terracepacels/siamese_terrace_90/IMG20260424113011.jpg,0
raw_datasets_terracepacels/siamese_terrace_38/IMG20260424101057.jpg,raw_datasets_terracepacels/siamese_terrace_38/IMG20260424101101.jpg,1
raw_datasets_terracepacels/siamese_terrace_39/IMG20260424101213.jpg,raw_datasets_terracepacels/siamese_terrace_66/IMG20260424105818.jpg,0
raw_datasets_terracepacels/siamese_terrace_78/IMG20260424111208.jpg,raw_datasets_terracepacels/siamese_terrace_78/IMG20260424111227.jpg,1
